sdf,time_fs,probe,E_min_MeV,n_macro,weight_sum,E_weighted_mean_MeV,E_max_MeV,ddn_yield_sum,ddn_yield_per_weight,run_id,a0,thickness_um,gate
0003.sdf,1000.02243,D_rear10,0.0,252.0,401184000000000.0,1.95676084,3.00141623,65769701740.0,0.0001639389949,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0003.sdf,1000.02243,D_rear15,0.0,96.0,152832000000000.0,3.94967122,6.3328178,96043031410.0,0.0006284222637,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0003.sdf,1000.02243,D_rear20,0.0,4.0,6368000000000.0,6.39417417,6.51045773,9047882527.0,0.001420835824,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0004.sdf,1250.0398,D_rear02,0.0,20921.0,3.3306232e+16,0.175874569,0.486644157,16712925560.0,5.017957468e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0004.sdf,1250.0398,D_rear05,0.0,8174.0,1.3013008e+16,0.376086903,0.840301673,50615131360.0,3.88957967e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0004.sdf,1250.0398,D_rear10,0.0,430.0,684560000000000.0,1.07236567,1.73558367,30666213800.0,4.479697002e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0004.sdf,1250.0398,D_rear15,0.0,161.0,256312000000000.0,2.40119996,3.45997768,62272507060.0,0.0002429558782,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0004.sdf,1250.0398,D_rear20,0.0,65.0,103480000000000.0,4.10746582,5.91259647,69194613630.0,0.0006686762044,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0005.sdf,1500.0101,D_rear02,0.0,17268.0,2.7490656e+16,0.160032242,0.407263441,10195699750.0,3.708787362e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0005.sdf,1500.0101,D_rear05,0.0,12457.0,1.9831544e+16,0.286644411,0.633595051,39751187410.0,2.004442388e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0005.sdf,1500.0101,D_rear10,0.0,1248.0,1986816000000000.0,0.722833663,1.18077091,36112271400.0,1.817595157e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0005.sdf,1500.0101,D_rear15,0.0,182.0,289744000000000.0,1.48475494,2.11404162,26014605440.0,8.978479429e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0005.sdf,1500.0101,D_rear20,0.0,134.0,213328000000000.0,2.70428216,3.59578774,64994030050.0,0.0003046671325,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0006.sdf,1750.02748,D_rear02,0.0,14860.0,2.365712e+16,0.154617265,0.422697403,7952964381.0,3.361763554e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0006.sdf,1750.02748,D_rear05,0.0,15298.0,2.4354416e+16,0.243992639,0.619347759,32891473190.0,1.35053426e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0006.sdf,1750.02748,D_rear10,0.0,2476.0,3941792000000000.0,0.546236071,0.955756062,37082898710.0,9.407624427e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0006.sdf,1750.02748,D_rear15,0.0,277.0,440984000000000.0,1.03974484,1.45081461,18209121080.0,4.129202212e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0006.sdf,1750.02748,D_rear20,0.0,106.0,168752000000000.0,1.78150476,2.4436637,22185185480.0,0.0001314662077,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0007.sdf,2000.04485,D_rear02,0.0,12388.0,1.9721696e+16,0.153851109,0.375157488,6534910400.0,3.313564107e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0007.sdf,2000.04485,D_rear05,0.0,15803.0,2.5158376e+16,0.219752695,0.580903673,25436874150.0,1.011069798e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0007.sdf,2000.04485,D_rear10,0.0,4317.0,6872664000000000.0,0.435442356,0.889399641,37693924830.0,5.484616275e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0007.sdf,2000.04485,D_rear15,0.0,616.0,980672000000000.0,0.785311948,1.28363222,21427474780.0,2.184978747e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0007.sdf,2000.04485,D_rear20,0.0,143.0,227656000000000.0,1.32306018,1.81083655,15826283630.0,6.951841214e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0008.sdf,2250.01515,D_rear02,0.0,9988.0,1.5900896e+16,0.153637358,0.414840853,5292385325.0,3.328356669e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0008.sdf,2250.01515,D_rear05,0.0,14633.0,2.3295736e+16,0.200894796,0.508906672,18151884530.0,7.79193434e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0008.sdf,2250.01515,D_rear10,0.0,6322.0,1.0064624e+16,0.364747992,0.813910654,36342913500.0,3.610955909e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0008.sdf,2250.01515,D_rear15,0.0,1214.0,1932688000000000.0,0.627632763,1.10946132,25257146580.0,1.306840348e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0008.sdf,2250.01515,D_rear20,0.0,213.0,339096000000000.0,1.02488121,1.5323262,13520786360.0,3.987303408e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0009.sdf,2500.03253,D_rear02,0.0,7966.0,1.2681872e+16,0.155260074,0.428542832,4379585067.0,3.453421598e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0009.sdf,2500.03253,D_rear05,0.0,13797.0,2.1964824e+16,0.190200866,0.493467886,14636254150.0,6.663497124e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0009.sdf,2500.03253,D_rear10,0.0,8495.0,1.352404e+16,0.321006157,0.782573983,37022307070.0,2.737518306e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0009.sdf,2500.03253,D_rear15,0.0,2001.0,3185592000000000.0,0.533750902,0.972743189,28461364420.0,8.934403533e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0009.sdf,2500.03253,D_rear20,0.0,387.0,616104000000000.0,0.811551089,1.21272799,14522895970.0,2.357215011e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0010.sdf,2750.00283,D_rear02,0.0,6120.0,9743040000000000.0,0.155923584,0.455873732,3440197315.0,3.530928042e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0010.sdf,2750.00283,D_rear05,0.0,12754.0,2.0304368e+16,0.181768994,0.473749902,11915229390.0,5.868308431e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0010.sdf,2750.00283,D_rear10,0.0,9973.0,1.5877016e+16,0.287609301,0.726688632,33156074490.0,2.088306423e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0010.sdf,2750.00283,D_rear15,0.0,2965.0,4720280000000000.0,0.454983066,0.955753614,28753876950.0,6.091561718e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0010.sdf,2750.00283,D_rear20,0.0,680.0,1082560000000000.0,0.673014706,1.10692968,16545621790.0,1.528379193e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0011.sdf,3000.0202,D_rear02,0.0,4719.0,7512648000000000.0,0.156414773,0.399517818,2721948263.0,3.623154264e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0011.sdf,3000.0202,D_rear05,0.0,11136.0,1.7728512e+16,0.174986885,0.580765363,9213369615.0,5.196922119e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0011.sdf,3000.0202,D_rear10,0.0,10585.0,1.685132e+16,0.261080966,0.712113892,27608934770.0,1.638384101e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0011.sdf,3000.0202,D_rear15,0.0,4160.0,6622720000000000.0,0.4017276,0.927570687,30659321190.0,4.629415284e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0011.sdf,3000.0202,D_rear20,0.0,1101.0,1752792000000000.0,0.571945541,1.06106939,18442080940.0,1.052154559e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0012.sdf,3250.03758,D_rear02,0.0,3667.0,5837864000000000.0,0.157905762,0.424581514,2187650018.0,3.747346663e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0012.sdf,3250.03758,D_rear05,0.0,9359.0,1.4899528e+16,0.171449912,0.501614067,7349380206.0,4.932626192e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0012.sdf,3250.03758,D_rear10,0.0,10462.0,1.6655504e+16,0.242712318,0.648393153,22690809100.0,1.362361001e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0012.sdf,3250.03758,D_rear15,0.0,5511.0,8773512000000000.0,0.363846764,0.87150186,32326761000.0,3.684586172e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0012.sdf,3250.03758,D_rear20,0.0,1653.0,2631576000000000.0,0.510419384,0.961250139,21159903630.0,8.040772384e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0013.sdf,3500.00788,D_rear02,0.0,2798.0,4454416000000000.0,0.159006384,0.460145699,1737470728.0,3.900557846e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0013.sdf,3500.00788,D_rear05,0.0,7649.0,1.2177208e+16,0.167519451,0.570417203,5619215823.0,4.614535469e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0013.sdf,3500.00788,D_rear10,0.0,9980.0,1.588816e+16,0.228679363,0.680807686,18551830950.0,1.167651317e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0013.sdf,3500.00788,D_rear15,0.0,6706.0,1.0675952e+16,0.329433784,0.848625521,31184276740.0,2.920983228e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0013.sdf,3500.00788,D_rear20,0.0,2338.0,3722096000000000.0,0.459791513,0.974905372,23568578190.0,6.332071552e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0014.sdf,3750.02525,D_rear02,0.0,2117.0,3370264000000000.0,0.158198959,0.437946162,1283882375.0,3.809441559e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0014.sdf,3750.02525,D_rear05,0.0,5930.0,9440560000000000.0,0.166153977,0.600079815,4262758820.0,4.515366482e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0014.sdf,3750.02525,D_rear10,0.0,9807.0,1.5612744e+16,0.216908642,0.613821838,15793962760.0,1.011607105e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0014.sdf,3750.02525,D_rear15,0.0,7349.0,1.1699608e+16,0.29969135,0.789530445,27342194590.0,2.337018008e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0014.sdf,3750.02525,D_rear20,0.0,3057.0,4866744000000000.0,0.422974966,0.894505769,25431468530.0,5.225561182e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0015.sdf,4000.04263,D_rear02,0.0,1625.0,2587000000000000.0,0.159880159,0.437065497,1025263138.0,3.96313544e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0015.sdf,4000.04263,D_rear05,0.0,4821.0,7675032000000000.0,0.163476318,0.507536705,3322849160.0,4.329427109e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0015.sdf,4000.04263,D_rear10,0.0,9017.0,1.4355064e+16,0.207208344,0.609858405,12763652740.0,8.891393822e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0015.sdf,4000.04263,D_rear15,0.0,7938.0,1.2637296e+16,0.276715448,0.772555407,24294071680.0,1.922410592e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0015.sdf,4000.04263,D_rear20,0.0,3994.0,6358448000000000.0,0.383844285,0.984674194,26661104890.0,4.193020827e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0016.sdf,4250.01293,D_rear02,0.0,1307.0,2080744000000000.0,0.158002711,0.48687457,787707868.3,3.785702942e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0016.sdf,4250.01293,D_rear05,0.0,3721.0,5923832000000000.0,0.161646238,0.471409998,2477231889.0,4.181806454e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0016.sdf,4250.01293,D_rear10,0.0,8544.0,1.3602048e+16,0.197630077,0.639241827,10526605220.0,7.738985499e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0016.sdf,4250.01293,D_rear15,0.0,7707.0,1.2269544e+16,0.261332044,0.749499069,20645212550.0,1.682638943e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0016.sdf,4250.01293,D_rear20,0.0,4882.0,7772144000000000.0,0.353494202,0.906361656,26886786990.0,3.459378389e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0017.sdf,4500.03031,D_rear02,0.0,974.0,1550608000000000.0,0.157418337,0.406073986,578541052.6,3.731059382e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0017.sdf,4500.03031,D_rear05,0.0,2893.0,4605656000000000.0,0.158935996,0.453490846,1829846890.0,3.973042906e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0017.sdf,4500.03031,D_rear10,0.0,7574.0,1.2057808e+16,0.191642537,0.548675854,8467816797.0,7.022683391e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0017.sdf,4500.03031,D_rear15,0.0,7595.0,1.209124e+16,0.248910676,0.757027381,17944504830.0,1.484091361e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0017.sdf,4500.03031,D_rear20,0.0,5407.0,8607944000000000.0,0.324571423,0.899256152,24240330980.0,2.816041901e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0018.sdf,4750.00061,D_rear02,0.0,779.0,1240168000000000.0,0.16049756,0.412230804,500918123.3,4.03911505e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0018.sdf,4750.00061,D_rear05,0.0,2340.0,3725280000000000.0,0.15833898,0.463868871,1452832524.0,3.899928391e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0018.sdf,4750.00061,D_rear10,0.0,6314.0,1.0051888e+16,0.18340639,0.596754147,6199781319.0,6.167777953e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0018.sdf,4750.00061,D_rear15,0.0,7144.0,1.1373248e+16,0.234664323,0.665439984,14244826830.0,1.252485378e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0018.sdf,4750.00061,D_rear20,0.0,5623.0,8951816000000000.0,0.305664758,0.773088881,21977804810.0,2.455122493e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0019.sdf,5000.01798,D_rear02,0.0,583.0,928136000000000.0,0.160531552,0.369290946,369439185.8,3.980442369e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0019.sdf,5000.01798,D_rear05,0.0,1782.0,2836944000000000.0,0.157527004,0.442795453,1094131043.0,3.856724147e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0019.sdf,5000.01798,D_rear10,0.0,5517.0,8783064000000000.0,0.177691498,0.538198143,4934852655.0,5.61860036e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0019.sdf,5000.01798,D_rear15,0.0,6811.0,1.0843112e+16,0.22536628,0.731865702,12318264700.0,1.136045141e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0019.sdf,5000.01798,D_rear20,0.0,6018.0,9580656000000000.0,0.283843469,0.901081589,19661631990.0,2.052221893e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0020.sdf,5250.03536,D_rear02,0.0,453.0,721176000000000.0,0.162287173,0.486860192,308976829.0,4.28434708e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0020.sdf,5250.03536,D_rear05,0.0,1454.0,2314768000000000.0,0.156421365,0.44298402,872731347.9,3.770275673e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0020.sdf,5250.03536,D_rear10,0.0,4693.0,7471256000000000.0,0.17225271,0.57870349,3829046919.0,5.125037771e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0020.sdf,5250.03536,D_rear15,0.0,6406.0,1.0198352e+16,0.213978759,0.675836796,9938245434.0,9.744952355e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0020.sdf,5250.03536,D_rear20,0.0,6057.0,9642744000000000.0,0.267266213,0.760397088,17197829000.0,1.783499489e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0021.sdf,5500.00566,D_rear02,0.0,333.0,530136000000000.0,0.156715903,0.398124245,199372802.5,3.760785958e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0021.sdf,5500.00566,D_rear05,0.0,1128.0,1795776000000000.0,0.154061,0.43516173,638531032.2,3.555738757e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0021.sdf,5500.00566,D_rear10,0.0,3881.0,6178552000000000.0,0.167250255,0.502319351,2846301817.0,4.606745751e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0021.sdf,5500.00566,D_rear15,0.0,5951.0,9473992000000000.0,0.206503371,0.620569117,8350444010.0,8.814071207e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0021.sdf,5500.00566,D_rear20,0.0,5699.0,9072808000000000.0,0.252412588,0.782250155,13928662880.0,1.535209704e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0022.sdf,5750.02303,D_rear02,0.0,300.0,477600000000000.0,0.156189495,0.328828064,171600835.4,3.592982315e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0022.sdf,5750.02303,D_rear05,0.0,890.0,1416880000000000.0,0.156055574,0.426664654,529373258.9,3.73618979e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0022.sdf,5750.02303,D_rear10,0.0,3244.0,5164448000000000.0,0.163316054,0.517968497,2200149140.0,4.260182578e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0022.sdf,5750.02303,D_rear15,0.0,5508.0,8768736000000000.0,0.197683973,0.52642844,6736214066.0,7.68208105e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0022.sdf,5750.02303,D_rear20,0.0,5439.0,8658888000000000.0,0.244834556,0.663795375,12325889370.0,1.423495646e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0023.sdf,6000.04041,D_rear02,0.0,247.0,393224000000000.0,0.156496051,0.327796156,142189675.5,3.615996875e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0023.sdf,6000.04041,D_rear05,0.0,746.0,1187632000000000.0,0.153227968,0.35634665,408612897.5,3.440568269e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0023.sdf,6000.04041,D_rear10,0.0,2618.0,4167856000000000.0,0.160395723,0.475603524,1683079354.0,4.038237775e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0023.sdf,6000.04041,D_rear15,0.0,4745.0,7554040000000000.0,0.191606003,0.621660505,5353195295.0,7.086532895e-07,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0023.sdf,6000.04041,D_rear20,0.0,5238.0,8338896000000000.0,0.233059942,0.664880604,10275264570.0,1.232209225e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,allE
0000.sdf,250.017375,D_rear02,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0000.sdf,250.017375,D_rear05,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0000.sdf,250.017375,D_rear10,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0000.sdf,250.017375,D_rear15,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0000.sdf,250.017375,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0001.sdf,500.034751,D_rear02,0.0,1183.0,1883336000000000.0,0.761558659,2.76204865,51656824240.0,2.742836341e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0001.sdf,500.034751,D_rear05,0.0,29.0,46168000000000.0,2.53610249,3.50450241,12418411660.0,0.0002689830978,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0001.sdf,500.034751,D_rear10,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0001.sdf,500.034751,D_rear15,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0001.sdf,500.034751,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0002.sdf,750.005051,D_rear02,0.0,12087.0,1.9242504e+16,0.344660709,1.69668554,66433439060.0,3.452432129e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0002.sdf,750.005051,D_rear05,0.0,357.0,568344000000000.0,1.18021256,2.23404615,33504312670.0,5.89507634e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0002.sdf,750.005051,D_rear10,0.0,4.0,6368000000000.0,3.72237498,4.15142182,3514471100.0,0.0005518955873,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0002.sdf,750.005051,D_rear15,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0002.sdf,750.005051,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0003.sdf,1000.02243,D_rear02,0.0,28746.0,4.5763632e+16,0.266167951,1.36394363,79710420540.0,1.741785279e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0003.sdf,1000.02243,D_rear05,0.0,1590.0,2531280000000000.0,0.613538671,1.34938134,32919481300.0,1.300507305e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0003.sdf,1000.02243,D_rear10,0.0,106.0,168752000000000.0,1.89763554,3.46793332,26233550820.0,0.0001554562365,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0003.sdf,1000.02243,D_rear15,0.0,3.0,4776000000000.0,3.93302956,4.33359226,2914618605.0,0.0006102635271,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0003.sdf,1000.02243,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
0004.sdf,1250.0398,D_rear02,0.0,37719.0,6.0048648e+16,0.243427392,0.702127458,82028921770.0,1.36604111e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_2um_20260706_r001,10.0,2.0,allE
